"size","solution_terms","elpd","se","diff","diff.se","rho","n","run","diff_gam_fit","diff_se_gam_fit","diff_mono_fit","diff_se_mono_fit"
16,"X.41",-164.093655779807,5.09280452795199,-8.53126312456241,1.77275318472099,0,100,7,-8.50424866292609,0.282614306760456,-8.34925265732287,0.38829558094909
17,"X.83",-163.179887508778,4.91696589623108,-7.61749485353338,1.63488996399015,0,100,7,-7.68304577419414,0.26063599703837,-7.6335874964728,0.358098664736177
18,"X.74",-162.519236435823,4.7802608831981,-6.95684378057843,1.51314407258213,0,100,7,-6.9312633896082,0.241227130086243,-7.05603628538435,0.331432013089528
19,"X.15",-162.254726764102,4.68858604753635,-6.69233410885736,1.46220313652941,0,100,7,-6.55763094041706,0.233106068760644,-6.81669219514349,0.320274148289643
20,"X.46",-162.018974026472,4.67464463055082,-6.45658137122779,1.4861593480896,0,100,7,-6.62565839157224,0.23692519495432,-6.92726059524287,0.325521405022999
21,"X.85",-161.376895931009,4.44785992902387,-5.81450327576488,1.28376188111684,0,100,7,-5.79730560871699,0.204658763106065,-5.98328276578639,0.281189208810823
22,"X.97",-161.037527159502,4.34939647615592,-5.47513450425714,1.19111596214174,0,100,7,-5.51954447542345,0.189889046491817,-5.55112705439902,0.260896479263894
23,"X.33",-160.992304293694,4.29794718820137,-5.42991163844923,1.12269376932616,0,100,7,-5.35606059742818,0.178981103549581,-5.23197529079293,0.245909601599186
24,"X.76",-160.850025499683,4.27586465206458,-5.28763284443899,1.07767574257295,0,100,7,-5.27592796756346,0.171804279086797,-5.02195946376045,0.236049063199379
25,"X.35",-160.492543351338,4.23057516627056,-4.93015069609389,0.989544787832916,0,100,7,-4.9526789117558,0.157754343149487,-4.6110861482854,0.216745270339029
0,NA,-208.194051559264,5.99088204773769,-62.0717573429105,4.44363638744524,0,100,8,-61.1893314917903,1.86606529440914,-62.0799813264442,1.75094343733245
1,"X.4",-196.235825898211,5.60718323849203,-50.1135316818572,3.88202890254985,0,100,8,-46.7351039752987,1.6302232620582,-46.7155246846295,1.52965104202921
2,"X.3",-186.356304495648,6.26533819813429,-40.2340102792946,4.44565458411351,0,100,8,-46.2699538619662,1.86691281802079,-45.8857863578807,1.7517386752645
3,"X.2",-177.260896868084,5.29434973043838,-31.138602651731,3.34222623474276,0,100,8,-29.9839489472719,1.40353796731395,-29.6367765214231,1.31695048414338
4,"X.7",-172.867347029985,5.6326708223845,-26.7450528136311,3.49237391463923,0,100,8,-27.1679807717759,1.46659114044992,-26.9050461924142,1.3761137621038
5,"X.1",-169.948834058001,5.65149271472752,-23.8265398416471,3.45715619091077,0,100,8,-23.6171369921338,1.45180177285372,-23.5871378821732,1.36223678458728
6,"X.5",-165.555155623819,5.51594430291585,-19.4328614074657,3.38824986406761,0,100,8,-20.6671979169068,1.42286517816507,-20.8911384741542,1.3350853549344
7,"X.37",-162.331229241512,4.83642532334573,-16.2089350251586,2.73692045944006,0,100,8,-15.1985261040931,1.14934522935971,-15.5246277386308,1.07843948044377
8,"X.6",-159.260231836316,4.59753750042946,-13.1379376199627,2.67256388910705,0,100,8,-13.8018903455273,1.12231926416037,-14.1269343830005,1.0530808091555
9,"X.17",-158.458483732661,4.49424638882162,-12.3361895163072,2.50740353059927,0,100,8,-12.2860614141455,1.05296165112652,-12.4806868716199,0.988002026684973
10,"X.8",-157.36969230478,4.3438160687411,-11.2473980884262,2.36557255166073,0,100,8,-11.1521279239744,0.993401002056081,-11.1856538968831,0.932115810953076
11,"X.43",-156.965149653056,4.32196104247187,-10.842855436703,2.32805940789791,0,100,8,-10.6102032850677,0.977647693379037,-10.5235068222842,0.917334360096569
12,"X.76",-156.104839962508,4.17642173833067,-9.98254574615455,2.10976066776707,0,100,8,-9.26958349463262,0.885975093001035,-9.15459870587583,0.83131725314111
13,"X.10",-154.756584265084,4.27758935936407,-8.6342900487307,2.1938100604993,0,100,8,-9.24468486663739,0.921270882556841,-9.17025060698029,0.864435564313481
14,"X.54",-153.907073648047,3.95703791205665,-7.78477943169366,1.92516946192821,0,100,8,-7.7627961771458,0.808457669693801,-7.77530248285261,0.758582057847904
15,"X.60",-153.251608507448,3.8942067132934,-7.12931429109419,1.81066150619043,0,100,8,-7.00274578091051,0.760371079454393,-7.08190255087184,0.713462039885164
16,"X.77",-152.52954340371,3.8074131115528,-6.40724918735633,1.73117531556804,0,100,8,-6.45586141347714,0.726991565747036,-6.56951270222029,0.68214178509968
17,"X.94",-151.794234524204,3.73206115999484,-5.67194030785045,1.59795106538132,0,100,8,-5.77823133904732,0.671045235316062,-5.89289723780372,0.62964691238304
18,"X.67",-151.136423726186,3.54293975369298,-5.01412950983251,1.38642786066732,0,100,8,-4.88717136264669,0.5822179603405,-4.97492921565667,0.546299596166095
19,"X.88",-150.421417905031,3.44946495063916,-4.29912368867781,1.2961157270089,0,100,8,-4.48129825739295,0.544292188834947,-4.52960052249171,0.510713552675348
20,"X.40",-150.250372881199,3.40965344848546,-4.12807866484544,1.21841242468783,0,100,8,-4.1602204071632,0.511661383098457,-4.14967921068144,0.480095816345136
21,"X.74",-150.171384817693,3.42110979854901,-4.04909060133981,1.18522449319311,0,100,8,-4.01368479862271,0.497724408567752,-3.93522398950375,0.467018645806721
22,"X.15",-150.053275829536,3.35323201118007,-3.93098161318255,1.15331281463035,0,100,8,-3.8647181982113,0.484323385023037,-3.7330528635851,0.45444436220611
23,"X.9",-150.113826399047,3.3807897556612,-3.99153218269328,1.17418119109007,0,100,8,-3.85659976845131,0.493086872776484,-3.70422661996017,0.462667210257577
24,"X.38",-149.728936735966,3.35716294997568,-3.60664251961262,1.13329545537512,0,100,8,-3.60338546720777,0.475917274321127,-3.4832510092843,0.446556843794458
25,"X.31",-149.396204699077,3.34328985238571,-3.27391048272372,1.1055012052285,0,100,8,-3.37219669832472,0.464245327955474,-3.3086079574979,0.435604966627529
0,NA,-203.719204882708,7.75429956645856,-73.7725895417004,6.61583693807826,0,100,9,-73.4105708734562,1.7590625860111,-73.6209381146458,1.80123427868305
1,"X.2",-185.052700517422,7.00421359175398,-55.1060851764144,5.43705545780289,0,100,9,-55.7810486026128,1.4456403510856,-55.9121898533562,1.48029807224059
2,"X.4",-176.341528217002,6.30486045371916,-46.3949128759948,4.71438679109521,0,100,9,-44.6123331691253,1.25349241491575,-44.6902636880851,1.2835435895066
3,"X.1",-167.425656753656,6.08675227725668,-37.4790414126483,4.32396220795621,0,100,9,-37.9400632633169,1.14968373835875,-38.0335495502266,1.17724620809097
4,"X.3",-160.843524780444,5.74210930614385,-30.8969094394371,3.87343523928063,0,100,9,-32.0322869121756,1.02989464107541,-32.1917279088591,1.05458529201262
5,"X.5",-157.252365294911,5.39781169410065,-27.3057499539036,3.48409981148527,0,100,9,-27.8368481862099,0.926375556361932,-28.0027902232703,0.948584445103231
6,"X.23",-154.596979811622,5.02741447280796,-24.6503644706143,3.18329244897849,0,100,9,-25.1597327173785,0.846394900560574,-25.1797687675346,0.866686336413625
7,"X.57",-152.402659246715,4.48125085868736,-22.4560439057081,2.68769825460421,0,100,9,-21.2770979441081,0.714623030526947,-21.1225794606895,0.731755373093575
8,"X.50",-150.334203581229,4.30328087917984,-20.3875882402213,2.48941708564192,0,100,9,-19.7130854980058,0.661902718781564,-19.468205510927,0.677771146805198
9,"X.6",-148.556637702057,4.34021477473672,-18.6100223610498,2.49528516484703,0,100,9,-19.5793822366218,0.663462962584135,-19.3810279603601,0.679368795827264
10,"X.10",-146.520614411474,4.024293196965,-16.5739990704668,2.15945163754315,0,100,9,-16.6354710855253,0.574169317874084,-16.5973492427068,0.587934429023401
11,"X.9",-144.924426511413,3.86226078382554,-14.977811170406,1.93498215665296,0,100,9,-14.5715984106919,0.514485884133053,-14.6359898431548,0.526820147144647
12,"X.29",-143.463860563989,3.96229776780094,-13.5172452229817,1.94061454296321,0,100,9,-14.2658548989216,0.515983460346167,-14.3399156634799,0.528353626187095
13,"X.74",-142.828218443367,3.78150020553301,-12.8816031023598,1.710457165746,0,100,9,-12.2163533079605,0.454787691020747,-12.2352711718371,0.465690752054069
14,"X.65",-141.776307403695,3.72010245175729,-11.829692062688,1.69556949355162,0,100,9,-11.623047086858,0.45082925803713,-11.6088149112347,0.461637419764097
15,"X.82",-140.623854946,3.76368740649179,-10.6772396049925,1.68293192998854,0,100,9,-10.8848353338709,0.447469098853912,-10.8795345007111,0.458196704265527
16,"X.77",-140.102662886418,3.8185427126679,-10.1560475454103,1.73763727530471,0,100,9,-10.4617552339982,0.462014518745782,-10.5007428516717,0.473090835443932
17,"X.39",-139.255569948177,3.71569620831007,-9.30895460716974,1.63777005346503,0,100,9,-9.17306296156209,0.435461159714825,-9.23807454955176,0.445900887297064
18,"X.75",-138.397951846414,3.68948704675664,-8.45133650540641,1.57566613127237,0,100,9,-8.33373927103361,0.418948557152801,-8.37632944637687,0.428992412293663
19,"X.60",-137.572143992785,3.57571038733292,-7.62552865177782,1.52473793082315,0,100,9,-7.78793912768284,0.405407429579435,-7.78089144833102,0.415126650295691
20,"X.33",-136.629472249951,3.38700705037738,-6.6828569089442,1.37031785861999,0,100,9,-6.86918234047418,0.364349197025624,-6.8100017802383,0.373084089396384
21,"X.52",-136.194319968886,3.32959030487047,-6.24770462787835,1.27809781737416,0,100,9,-6.2981277742684,0.33982912106936,-6.22805356313742,0.347976170167377
22,"X.71",-135.978462697972,3.35364204794884,-6.03184735696433,1.18454752520179,0,100,9,-5.67531356809568,0.314955349177602,-5.65030336120226,0.32250607551135
23,"X.86",-135.505064784258,3.37965756590187,-5.55844944325098,1.21650598057572,0,100,9,-5.57589399908578,0.323452675166914,-5.61663163532393,0.331207116037601
24,"X.97",-135.181870789619,3.42791063276663,-5.23525544861177,1.22645683925943,0,100,9,-5.30027733703876,0.326098475444798,-5.35852442613462,0.333916346620396
25,"X.67",-134.607378316723,3.38268713461604,-4.66076297571554,1.16496322551173,0,100,9,-4.70053906950075,0.309748145738272,-4.63821566239516,0.317174034795126
0,NA,-203.907080127137,8.3227511283504,-64.6004018248672,6.06730247442314,0,100,10,-65.897075212311,1.50900751797138,-65.709592501117,1.32888794412423
1,"X.1",-195.448748219212,7.90756658345628,-56.1420699169416,5.4641516199262,0,100,10,-52.9373571352946,1.35899700213777,-53.8616324744332,1.19678312449342
2,"X.3",-189.406323147918,8.23713072091285,-50.0996448456484,5.92989397231771,0,100,10,-50.9564771568596,1.47483245193761,-51.5285782805942,1.29879211444739
3,"X.5",-182.740381928333,8.16246091245395,-43.433703626063,5.75022251184822,0,100,10,-44.0057826762351,1.43014610479136,-43.5600874169558,1.25943966107497
4,"X.4",-176.221010714666,7.68220534012762,-36.9143324123958,5.49974872277862,0,100,10,-38.0451294035576,1.36785040874618,-37.16627144997,1.20457976245992
5,"X.10",-171.41600955598,7.22247953547086,-32.1093312537095,5.16518611828463,0,100,10,-33.0815761954118,1.28464086256948,-32.6381248762746,1.13130235235204
6,"X.2",-166.253156075741,6.24979367207263,-26.9464777734714,4.3160312897218,0,100,10,-26.3601801602335,1.07344634480402,-26.526203549359,0.945316633141742
7,"X.7",-163.943261557484,6.15508716125801,-24.6365832552141,4.01990995731237,0,100,10,-24.1128347891106,0.999797582652926,-24.5816646354695,0.880458803769339
8,"X.64",-162.240459931013,6.04744672225181,-22.9337816287429,3.78153187373411,0,100,10,-22.7702592136773,0.940510226903714,-23.1157674283094,0.828248161107963
9,"X.39",-160.838942323167,5.91369594855714,-21.5322640208968,3.67526187748544,0,100,10,-22.3840658584092,0.91407966341194,-22.3993218360725,0.804972427380774
10,"X.31",-159.290415010785,5.48514522062439,-19.9837367085154,3.24212474875781,0,100,10,-19.8079914915744,0.806353505647789,-19.5876290686697,0.710104780523683
11,"X.86",-158.356329532354,5.49544843118297,-19.0496512300841,3.08230751736253,0,100,10,-18.539865772241,0.766605132347876,-18.2941304132476,0.675100889921592
12,"X.65",-157.389605849312,5.518384461674,-18.0829275470417,3.01215735161756,0,100,10,-17.5006082100666,0.7491579838099,-17.398050625904,0.659736284327957
13,"X.19",-156.276893238015,5.66548783757318,-16.9702149357451,3.09189232170041,0,100,10,-17.2019440873457,0.768988982809448,-17.308143280798,0.677200196983519
14,"X.49",-155.493424716531,5.59252263386816,-16.186746414261,3.02098256322185,0,100,10,-16.2086364136165,0.75135291487106,-16.4300076912156,0.66166922196453
15,"X.92",-154.025807153825,5.47452733888615,-14.7191288515548,3.00513971931785,0,100,10,-15.8296852736935,0.747412618395324,-16.021793934779,0.658199250860662
16,"X.27",-152.794780026155,5.02923807510225,-13.4881017238848,2.60771336230225,0,100,10,-13.7015635621897,0.648568137985018,-13.7400835546756,0.571153138236211
17,"X.75",-151.999226950655,4.75311467800272,-12.6925486483853,2.30010122663783,0,100,10,-12.0984274076573,0.572061481642494,-12.0082590201931,0.503778541325313
18,"X.9",-150.85041250458,4.59084080658913,-11.5437342023096,2.08713167429081,0,100,10,-10.8951101886771,0.519093518211398,-10.7610412918486,0.457132989735867
19,"X.28",-150.05923071239,4.70549527849146,-10.7525524101198,2.15883210095688,0,100,10,-11.040722117143,0.536926234371003,-10.9176405905065,0.47283714046624
20,"X.96",-149.171060183608,4.56299305089291,-9.86438188133825,2.02540265790933,0,100,10,-10.0682547453844,0.503740805833975,-10.0112543632756,0.443612822244992
21,"X.29",-148.711100238936,4.5709570853533,-9.4044219366656,2.03490360340865,0,100,10,-9.84739477314365,0.506103799643293,-9.84240510171264,0.445693762165996
22,"X.50",-148.170673626261,4.32464681583909,-8.86399532399109,1.77295618198422,0,100,10,-8.4251514208775,0.440954480005941,-8.44258194489739,0.388320856860421
23,"X.41",-147.503213806881,4.3026961349799,-8.19653550461122,1.75672933189864,0,100,10,-8.27778561828763,0.436918676800916,-8.29566968108853,0.384766778991263
24,"X.14",-147.017792890004,4.13238376351449,-7.71111458773413,1.65370637141523,0,100,10,-7.7756663057171,0.411295688240763,-7.78318931563352,0.362202225677575
25,"X.32",-146.769539975863,4.11115442572903,-7.46286167359309,1.57716450163944,0,100,10,-7.41770233105449,0.392258849807513,-7.41726588190055,0.345437680248275
0,NA,-206.891450035491,7.0864251945501,-71.4870385349273,5.87619279426985,0,100,11,-72.5420769306679,1.74893597796005,-72.704795074112,1.63014249086193
1,"X.2",-198.224976324938,6.2653445963497,-62.820564824374,5.05441432797957,0,100,11,-62.0445240345384,1.50434939342704,-62.1883419832389,1.40216903204665
2,"X.3",-190.783238350795,5.76123388870067,-55.3788268502309,4.60959222921504,0,100,11,-55.8058259116356,1.3719566351296,-55.9682580390672,1.27876882557665
3,"X.10",-182.923666814168,5.23195818596655,-47.5192553136043,4.13970579861188,0,100,11,-48.616182400352,1.23210395962881,-48.8439474035994,1.14841540402918
4,"X.4",-176.052398138467,4.71762999079823,-40.6479866379032,3.36990485632603,0,100,11,-37.5578997671234,1.00298748728567,-37.7125061250094,0.9348612764741
5,"X.8",-170.149268386393,4.73870684374262,-34.7448568858297,3.36551125106721,0,100,11,-34.8303817011702,1.0016798150259,-34.8035630678827,0.933642425617565
6,"X.9",-163.912971296419,4.64809353027451,-28.5085597958552,3.19928665046249,0,100,11,-30.2839532599382,0.952206253725613,-30.0823468076932,0.887529271410551
7,"X.1",-159.677579061884,4.21535420576739,-24.2731675613203,2.79421233034113,0,100,11,-24.1154047435148,0.831643658689794,-23.8530416236548,0.775155684582229
8,"X.5",-153.694498317256,3.84597303931241,-18.2900868166923,2.31122806011566,0,100,11,-18.3716883014235,0.687892662669068,-18.2139969316623,0.6411687292733
9,"X.11",-151.197726952878,3.70708182341808,-15.7933154523145,2.1420305768811,0,100,11,-15.9798478779663,0.637534279925437,-15.9217090157385,0.594230853607188
10,"X.15",-149.68782175952,3.53177144055073,-14.2834102589561,1.98912659659901,0,100,11,-14.1972758618064,0.592025345543737,-14.1986872025967,0.551813035811486
11,"X.62",-148.264681301193,3.33197656633507,-12.8602698006296,1.81781657445974,0,100,11,-12.5828736351856,0.541038206150239,-12.6169461283597,0.504289110716304
12,"X.31",-147.062060871187,3.24323749255775,-11.6576493706231,1.782616636781,0,100,11,-12.0581161024954,0.530561620445235,-12.1203960371389,0.49452412918919
13,"X.67",-145.961451047618,3.17421954693457,-10.5570395470543,1.54940803181392,0,100,11,-10.2961477615481,0.461151556161004,-10.3759717919855,0.429828624888823
14,"X.49",-145.407218995466,3.14528748202007,-10.0028074949027,1.53340174809688,0,100,11,-10.0690151707174,0.456387593090653,-10.1493405605767,0.425388245867668
15,"X.18",-144.826794842397,3.12319051663985,-9.42238334183381,1.47150598932738,0,100,11,-9.60132005158117,0.437965508726663,-9.64003558870915,0.408217450097882
16,"X.26",-143.945913752438,3.07667757059811,-8.54150225187424,1.29663269602904,0,100,11,-8.42211082008564,0.385917830077985,-8.401469787546,0.359705021063801
17,"X.87",-143.058838018434,2.98778009889198,-7.65442651787014,1.15518723864602,0,100,11,-7.43707366630876,0.343819305064068,-7.38136108191943,0.320465966408498
18,"X.7",-142.309769264835,2.90659575123816,-6.90535776427124,1.12908372570498,0,100,11,-7.13671369568249,0.336050095555108,-7.0771142876856,0.313224467176641
19,"X.34",-141.707674627708,2.81469599831461,-6.30326312714464,1.01636116379384,0,100,11,-6.24024130125029,0.302500388975285,-6.20667192056459,0.281953567074563
20,"X.13",-141.340873376358,2.88011557758672,-5.93646187579406,1.00052142876166,0,100,11,-5.92146446804517,0.297785995923691,-5.91874625491517,0.277559391113364
21,"X.6",-140.849928370981,2.86785660481986,-5.44551687041791,0.93650303639609,0,100,11,-5.32774881559809,0.278732150418741,-5.3447980683147,0.259799745498339
22,"X.33",-140.217444808041,2.85431798618673,-4.81303330747708,0.903751527639435,0,100,11,-4.94571730104357,0.26898429257908,-4.96473623064448,0.250713994241825
23,"X.21",-139.641567362956,2.7756105394534,-4.23715586239215,0.824336417562724,0,100,11,-4.34494600063244,0.245347909623392,-4.35354228036579,0.228683072200131
